phase_clean,log_enrollment,is_industry,duration_missing,is_interventional,target,nct_id
0.0,3.091042453358316,0,0,0,1,NCT00598936
2.0,5.545177444479562,1,0,1,1,NCT01963611
1.0,3.258096538021482,0,0,1,1,NCT00494611
2.0,2.4849066497880004,0,0,1,1,NCT00672009
1.0,2.8903717578961645,0,1,1,1,NCT04752163
0.0,1.6094379124341003,0,0,0,1,NCT01757314
0.0,1.791759469228055,1,0,1,1,NCT01552616
2.0,2.3978952727983707,0,0,1,1,NCT00684216
0.0,3.1354942159291497,0,1,1,1,NCT03714906
0.0,2.5649493574615367,1,1,1,1,NCT05497206
1.0,1.0986122886681098,0,1,1,1,NCT04141904
3.0,3.9512437185814275,1,1,1,1,NCT03193333
3.0,3.4339872044851463,0,1,1,1,NCT04325633
0.0,5.303304908059076,0,0,1,1,NCT00480038
2.0,1.791759469228055,1,1,1,1,NCT03122548
0.0,1.0986122886681098,0,0,1,1,NCT01968785
0.0,4.812184355372417,1,1,0,1,NCT05667285
2.0,6.180016653652572,1,0,1,1,NCT01151215
2.0,2.995732273553991,0,0,1,1,NCT01009515
2.0,3.58351893845611,0,0,1,1,NCT01841008
0.0,7.601402334583733,1,1,0,1,NCT01892917
1.0,0.6931471805599453,0,0,1,1,NCT00643240
0.0,3.713572066704308,0,1,1,1,NCT03086889
1.0,4.672828834461906,1,1,1,1,NCT06511791
0.0,1.791759469228055,1,1,0,1,NCT05010174
0.0,3.367295829986474,0,1,1,1,NCT05120674
4.0,4.07753744390572,0,1,1,1,NCT04495374
2.0,2.833213344056216,0,1,1,1,NCT03610490
3.0,4.532599493153256,1,1,1,1,NCT03847090
4.0,3.4657359027997265,0,1,1,1,NCT02573597
1.0,3.367295829986474,0,0,1,1,NCT00159510
2.0,0.6931471805599453,0,1,1,1,NCT04434560
0.0,0.6931471805599453,0,1,1,1,NCT03333382
1.0,3.044522437723423,1,1,1,1,NCT02289482
0.0,3.1780538303479458,0,0,1,1,NCT00178282
0.0,3.332204510175204,0,1,1,1,NCT03846024
0.0,2.5649493574615367,1,0,0,1,NCT01725880
1.0,4.23410650459726,1,1,1,1,NCT04788459
0.0,4.110873864173311,0,0,1,1,NCT00689026
0.0,1.0986122886681098,0,1,1,1,NCT03266315
0.0,4.394449154672439,0,0,0,1,NCT00235235
2.0,2.8903717578961645,1,0,1,1,NCT00807235
1.0,3.295836866004329,1,0,1,1,NCT00108108
1.0,2.4849066497880004,0,1,1,1,NCT02209376
0.0,3.044522437723423,0,1,1,1,NCT04614389
0.0,2.70805020110221,1,1,1,1,NCT04211350
2.0,5.231108616854587,1,1,1,1,NCT00359450
0.0,1.9459101490553132,1,1,1,1,NCT03195660
0.0,3.258096538021482,1,1,0,1,NCT03543020
2.0,0.6931471805599453,0,1,1,1,NCT00037882
3.0,6.9865664594064265,1,0,1,1,NCT00672724
0.0,5.293304824724492,0,0,1,1,NCT00822159
0.0,1.9459101490553132,0,1,1,1,NCT03190655
2.0,1.9459101490553132,0,1,1,1,NCT04336943
4.0,2.3978952727983707,1,1,1,1,NCT00867815
4.0,3.044522437723423,0,1,1,1,NCT03691935
1.0,3.7376696182833684,1,1,1,1,NCT02795325
2.0,3.713572066704308,0,1,1,1,NCT00295776
3.0,5.817111159963204,1,0,1,1,NCT00812240
0.0,1.6094379124341003,0,1,1,1,NCT03836989
0.0,5.5254529391317835,0,1,0,1,NCT04369989
2.0,2.3978952727983707,0,0,1,1,NCT01307618
1.0,3.4657359027997265,1,1,1,1,NCT05351697
4.0,4.941642422609304,0,0,1,1,NCT00930020
4.0,3.828641396489095,0,0,1,1,NCT00203723
4.0,2.5649493574615367,0,1,1,1,NCT02058823
0.0,1.791759469228055,0,1,1,1,NCT06122480
0.0,1.791759469228055,0,0,1,1,NCT01482780
0.0,2.833213344056216,0,0,1,1,NCT02595580
4.0,2.833213344056216,1,0,1,1,NCT01923480
0.0,1.6094379124341003,0,1,0,1,NCT04288180
4.0,0.6931471805599453,0,0,1,1,NCT02015910
2.0,3.1780538303479458,0,0,1,1,NCT00746720
1.0,3.2188758248682006,0,0,1,1,NCT00252213
3.0,2.6390573296152584,1,1,1,1,NCT05665088
2.0,2.0794415416798357,0,0,1,1,NCT01868503
3.0,5.84354441703136,1,0,1,1,NCT00450970
4.0,3.5553480614894135,1,0,1,1,NCT00910273
0.0,2.8903717578961645,0,1,1,1,NCT03342989
1.0,3.367295829986474,1,1,1,1,NCT04732468
0.0,5.953243334287785,0,0,1,1,NCT01618591
0.0,2.6390573296152584,0,1,0,1,NCT01994174
2.0,2.1972245773362196,0,1,1,1,NCT03457818
3.0,6.150602768446279,0,1,1,1,NCT05220397
2.0,2.1972245773362196,0,0,1,1,NCT00913913
2.0,1.0986122886681098,1,0,1,1,NCT01977820
1.0,1.0986122886681098,0,0,1,1,NCT01868360
1.0,2.302585092994046,1,1,1,1,NCT03960060
2.0,3.4339872044851463,0,1,1,1,NCT04402580
2.0,3.713572066704308,0,1,1,1,NCT00512980
0.0,1.791759469228055,0,1,1,1,NCT03519880
2.0,4.61512051684126,0,0,1,1,NCT00001962
1.0,1.9459101490553132,0,1,1,1,NCT02200562
0.0,3.58351893845611,0,0,1,1,NCT00437346
3.0,4.406719247264253,1,1,1,1,NCT04907227
0.0,3.713572066704308,0,1,0,1,NCT04873427
0.0,5.929589143389895,0,0,0,1,NCT00860327
0.0,2.4849066497880004,0,1,1,1,NCT03170869
1.0,2.0794415416798357,1,1,1,1,NCT02580708
2.0,1.791759469228055,1,1,1,1,NCT05176717
0.0,4.0943445622221,0,1,0,1,NCT00359268
0.0,0.6931471805599453,0,1,1,1,NCT04081090
3.0,6.311734809152915,1,1,1,1,NCT03464097
0.0,5.332718793265369,1,1,0,1,NCT04326010
0.0,6.2166061010848646,0,0,1,1,NCT02847910
0.0,3.7612001156935624,0,1,1,1,NCT03211260
1.0,4.653960350157523,1,0,1,1,NCT02419820
0.0,2.70805020110221,0,1,1,1,NCT04428060
3.0,0.6931471805599453,0,0,1,1,NCT01755182
0.0,4.442651256490317,0,1,1,1,NCT04018196
4.0,0.6931471805599453,0,0,1,1,NCT00314327
2.0,3.7612001156935624,0,1,1,1,NCT04817761
2.0,2.8903717578961645,0,1,1,1,NCT03887442
1.0,3.1354942159291497,0,1,1,1,NCT02440568
2.0,8.454466361507933,0,0,1,1,NCT02088450
2.0,3.2188758248682006,0,0,1,1,NCT00312650
4.0,4.955827057601261,1,0,1,1,NCT00706797
0.0,4.060443010546419,0,1,1,1,NCT05126797
0.0,1.791759469228055,0,1,1,1,NCT04021810
0.0,1.6094379124341003,1,1,1,1,NCT01775410
2.0,5.198497031265826,1,1,1,1,NCT05541510
1.0,0.6931471805599453,1,0,1,1,NCT00875160
1.0,3.6888794541139363,1,0,1,1,NCT02286882
1.0,3.5553480614894135,1,1,1,1,NCT00458159
0.0,4.61512051684126,0,1,1,1,NCT03045679
0.0,1.0986122886681098,0,0,1,1,NCT01931462
0.0,3.1354942159291497,0,0,1,1,NCT02450227
0.0,2.4849066497880004,0,0,1,1,NCT01459861
0.0,1.6094379124341003,1,1,1,1,NCT05199961
0.0,5.123963979403259,0,1,0,1,NCT01328561
2.0,6.1463292576688975,1,1,1,1,NCT05016661
0.0,6.018593214496234,1,1,0,1,NCT03201042
3.0,4.290459441148391,0,1,1,1,NCT01891890
0.0,3.58351893845611,0,1,1,1,NCT00482690
0.0,4.927253685157205,1,1,0,1,NCT03485313
2.0,5.017279836814924,0,1,1,1,NCT02088060
3.0,5.703782474656201,1,1,1,1,NCT01678820
0.0,2.302585092994046,1,0,1,1,NCT02279979
1.0,1.0986122886681098,1,1,1,1,NCT04623996
0.0,2.3978952727983707,0,0,1,1,NCT01809496
0.0,2.3978952727983707,0,0,0,1,NCT02494388
2.0,3.5553480614894135,0,1,1,1,NCT02096588
4.0,3.8501476017100584,0,1,1,1,NCT04748588
1.0,3.8918202981106265,0,0,1,1,NCT00955942
1.0,3.970291913552122,1,1,1,1,NCT02501473
0.0,0.6931471805599453,1,1,1,1,NCT03166618
1.0,4.859812404361672,1,1,1,1,NCT05012618
1.0,2.70805020110221,0,1,1,1,NCT02422524
1.0,0.6931471805599453,0,0,1,1,NCT00358423
3.0,3.7376696182833684,1,1,1,1,NCT03409679
3.0,2.3978952727983707,1,1,1,1,NCT04093362
2.0,2.772588722239781,0,0,1,1,NCT00430573
2.0,3.258096538021482,1,1,1,1,NCT01032070
0.0,4.727387818712341,0,0,1,1,NCT01359410
2.0,3.4339872044851463,1,0,1,1,NCT00782613
0.0,2.0794415416798357,0,0,1,1,NCT00837382
0.0,3.9512437185814275,0,1,1,1,NCT04084223
4.0,8.561060783392659,0,1,1,1,NCT05288023
2.0,4.060443010546419,0,1,1,1,NCT00167180
4.0,3.970291913552122,0,1,1,1,NCT02945280
0.0,3.295836866004329,0,0,1,1,NCT01329679
2.0,4.976733742420574,0,1,1,1,NCT04360096
4.0,1.0986122886681098,0,1,1,1,NCT06110546
0.0,2.5649493574615367,0,0,1,1,NCT02116062
3.0,6.467698726104354,1,0,1,1,NCT00766688
0.0,1.6094379124341003,0,1,1,1,NCT02816788
2.0,0.6931471805599453,0,1,1,1,NCT02634827
4.0,2.5649493574615367,1,0,1,1,NCT01539161
0.0,2.302585092994046,0,1,1,1,NCT03180398
3.0,1.0986122886681098,1,1,1,1,NCT01760993
2.0,1.791759469228055,0,1,1,1,NCT00511121
4.0,3.1354942159291497,0,1,1,1,NCT02388321
0.0,7.8709295967551425,1,1,0,1,NCT01097447
2.0,5.303304908059076,1,0,1,1,NCT00659347
3.0,6.489204931325317,1,0,1,1,NCT00532558
2.0,3.044522437723423,1,1,1,1,NCT04812548
2.0,1.6094379124341003,0,0,1,1,NCT00573755
4.0,1.6094379124341003,0,1,1,1,NCT03738878
1.0,3.4339872044851463,1,1,1,1,NCT02389985
2.0,3.295836866004329,1,0,1,1,NCT00734435
0.0,4.127134385045092,0,1,1,1,NCT05188235
0.0,3.9318256327243257,0,0,1,1,NCT00944125
0.0,4.6913478822291435,1,1,1,1,NCT03513068
0.0,4.04305126783455,1,0,0,1,NCT00758121
2.0,5.081404364984463,1,0,1,1,NCT00662116
0.0,2.1972245773362196,1,1,1,1,NCT04316806
0.0,7.154615356913663,0,1,0,1,NCT04270604
1.0,1.3862943611198906,0,0,1,1,NCT01658904
0.0,3.4657359027997265,0,0,1,1,NCT01771133
3.0,7.404887575616125,1,1,1,1,NCT02484547
2.0,3.044522437723423,1,1,1,1,NCT01381549
0.0,0.6931471805599453,0,1,1,1,NCT02886858
0.0,1.0986122886681098,0,1,1,1,NCT03328858
2.0,6.672032945461067,1,0,1,1,NCT01361555
2.0,3.6375861597263857,0,0,1,1,NCT01893385
0.0,5.303304908059076,1,0,1,1,NCT02080143
0.0,3.5553480614894135,0,1,0,1,NCT00568243
4.0,3.5263605246161616,0,1,1,1,NCT03348735
1.0,2.3978952727983707,0,1,1,1,NCT03186417
3.0,2.9444389791664403,0,0,1,1,NCT00194064
0.0,0.6931471805599453,0,1,0,1,NCT03584399
2.0,2.833213344056216,0,0,1,1,NCT00113321
3.0,3.4339872044851463,0,1,1,1,NCT04342221
1.0,2.995732273553991,0,0,1,1,NCT01557114
2.0,1.791759469228055,1,1,1,1,NCT01494584
4.0,2.4849066497880004,0,1,1,1,NCT03279952
2.0,2.6390573296152584,0,1,1,1,NCT03109847
0.0,2.0794415416798357,0,0,0,1,NCT01596049
0.0,3.4965075614664802,0,1,1,1,NCT02824848
3.0,3.5553480614894135,0,0,1,1,NCT00642226
2.0,2.3978952727983707,0,0,1,1,NCT02647255
0.0,6.393590753950631,0,1,0,1,NCT00001178
2.0,2.3978952727983707,0,1,1,1,NCT02285543
0.0,3.6635616461296463,0,1,1,1,NCT03621215
0.0,4.61512051684126,1,1,1,1,NCT03763708
1.0,3.258096538021482,1,1,1,1,NCT04381325
0.0,3.4339872044851463,0,1,0,1,NCT01683214
2.0,1.3862943611198906,0,1,1,1,NCT03339921
2.0,3.2188758248682006,1,0,1,1,NCT00101621
2.0,2.8903717578961645,1,1,1,1,NCT03393806
1.0,1.3862943611198906,0,1,1,1,NCT03132584
0.0,2.3978952727983707,0,0,1,1,NCT02167633
0.0,3.367295829986474,0,1,1,1,NCT02574247
1.0,2.9444389791664403,1,1,1,1,NCT03332355
1.0,4.3694478524670215,1,1,1,1,NCT01554085
3.0,5.170483995038151,0,1,1,1,NCT00004935
0.0,2.9444389791664403,0,1,0,1,NCT03308435
1.0,2.3978952727983707,0,1,1,1,NCT00543335
0.0,3.713572066704308,0,0,1,1,NCT00176735
0.0,5.713732805509369,1,1,0,1,NCT05112835
2.0,4.477336814478207,1,0,1,1,NCT01184508
2.0,2.302585092994046,1,1,1,1,NCT00490776
1.0,2.0794415416798357,1,0,1,1,NCT01519076
0.0,2.302585092994046,0,0,1,1,NCT01820793
2.0,1.0986122886681098,0,0,1,1,NCT02985021
0.0,3.2188758248682006,0,1,1,1,NCT03500406
2.0,2.1972245773362196,0,0,1,1,NCT01542684
1.0,1.6094379124341003,1,1,1,1,NCT04274933
2.0,3.713572066704308,1,0,1,1,NCT00058747
0.0,2.5649493574615367,1,0,1,1,NCT02032238
1.0,2.3978952727983707,1,0,1,1,NCT00283426
0.0,3.5553480614894135,0,0,1,1,NCT02301585
2.0,3.9318256327243257,0,0,1,1,NCT01413243
0.0,1.791759469228055,0,1,1,1,NCT04169243
0.0,3.6888794541139363,1,0,0,1,NCT01177215
0.0,1.0986122886681098,0,1,0,1,NCT03783715
3.0,2.0794415416798357,0,0,1,1,NCT00006708
0.0,5.8998973535824915,0,0,1,1,NCT01192776
0.0,3.58351893845611,1,0,1,1,NCT04957732
3.0,2.1972245773362196,0,0,1,1,NCT01595893
0.0,5.225746673713202,1,0,0,1,NCT00847821
0.0,2.0794415416798357,0,0,1,1,NCT01577706
0.0,5.993961427306569,1,0,1,1,NCT00158704
0.0,3.713572066704308,0,1,0,1,NCT00457704
2.0,2.833213344056216,0,0,1,1,NCT00985738
1.0,2.302585092994046,0,1,1,1,NCT04173338
0.0,5.883322388488279,0,1,1,1,NCT06983535
4.0,3.4011973816621555,1,0,1,1,NCT00329108
0.0,4.394449154672439,0,1,1,1,NCT04398017
4.0,1.9459101490553132,0,0,1,1,NCT00264368
0.0,2.1972245773362196,1,0,1,1,NCT01321268
4.0,4.418840607796598,0,1,1,1,NCT04115644
0.0,6.651571873589727,1,1,0,1,NCT00670332
1.0,2.4849066497880004,0,1,1,1,NCT02773732
4.0,3.044522437723423,0,0,1,1,NCT01802593
2.0,3.4657359027997265,0,0,1,1,NCT00719914
2.0,3.713572066704308,1,0,1,1,NCT00076206
1.0,1.9459101490553132,0,1,1,1,NCT02797704
2.0,0.6931471805599453,0,0,1,1,NCT01500538
2.0,4.219507705176107,1,1,1,1,NCT02679248
2.0,2.70805020110221,0,0,1,1,NCT00387426
4.0,0.6931471805599453,0,1,1,1,NCT05684978
1.0,3.828641396489095,0,1,1,1,NCT00003378
2.0,3.332204510175204,0,1,1,1,NCT02033278
0.0,1.6094379124341003,0,0,1,1,NCT02799108
3.0,3.091042453358316,0,0,1,1,NCT00585208
0.0,2.833213344056216,0,0,0,1,NCT01039311
2.0,6.210600077024653,0,1,1,1,NCT04504032
4.0,1.6094379124341003,0,0,1,1,NCT02743598
4.0,0.6931471805599453,1,1,1,1,NCT02746263
0.0,0.6931471805599453,0,1,1,1,NCT02563314
2.0,1.0986122886681098,0,1,1,1,NCT02383433
2.0,1.791759469228055,0,0,1,1,NCT01848652
0.0,4.875197323201151,0,0,1,1,NCT01956552
2.0,4.276666119016055,1,1,1,1,NCT02943447
0.0,6.55250788703459,1,0,1,1,NCT00051532
0.0,1.0986122886681098,0,1,1,1,NCT03827993
1.0,2.302585092994046,1,0,1,1,NCT01132404
0.0,5.4680601411351315,0,1,0,1,NCT05379452
2.0,4.007333185232471,1,1,1,1,NCT04781647
0.0,3.6635616461296463,0,1,1,1,NCT02104349
2.0,2.995732273553991,1,1,1,1,NCT01362348
0.0,1.9459101490553132,0,1,1,1,NCT05392855
4.0,5.262690188904886,0,0,1,1,NCT01882426
1.0,3.4965075614664802,1,1,1,1,NCT05839626
3.0,5.846438775057725,1,0,1,1,NCT00695643
0.0,8.561060783392659,0,0,1,1,NCT04415515
2.0,3.044522437723423,1,1,1,1,NCT05629208
2.0,3.4965075614664802,0,0,1,1,NCT00366106
0.0,1.3862943611198906,0,1,1,1,NCT04184206
0.0,2.5649493574615367,0,1,1,1,NCT04067804
0.0,5.062595033026967,0,0,1,1,NCT01043952
3.0,4.356708826689592,0,0,1,1,NCT02208947
0.0,2.5649493574615367,0,1,1,1,NCT02170948
2.0,4.795790545596741,0,1,1,1,NCT00096148
0.0,1.9459101490553132,0,1,1,1,NCT00867126
0.0,0.6931471805599453,0,1,1,1,NCT04222426
1.0,5.049856007249537,1,1,1,1,NCT03519178
2.0,1.0986122886681098,0,0,1,1,NCT01192815
1.0,3.713572066704308,0,1,1,1,NCT00197925
1.0,2.0794415416798357,1,1,1,1,NCT04762225
2.0,2.1972245773362196,0,0,1,1,NCT00791076
1.0,3.4657359027997265,1,0,1,1,NCT02508740
0.0,2.70805020110221,0,1,1,1,NCT02590068
0.0,3.4965075614664802,1,0,1,1,NCT01362868
0.0,3.258096538021482,0,0,0,1,NCT00804557
2.0,4.04305126783455,1,0,1,1,NCT01897519
0.0,8.211482916445066,0,1,1,1,NCT03906500
0.0,3.871201010907891,0,1,0,1,NCT03885492
0.0,3.4011973816621555,1,0,1,1,NCT01410136
0.0,2.70805020110221,0,1,1,1,NCT03319771
0.0,3.828641396489095,1,1,0,1,NCT04607044
2.0,2.4849066497880004,0,0,1,1,NCT00096109
0.0,2.3978952727983707,0,1,1,1,NCT01946399
2.0,3.091042453358316,0,0,1,1,NCT00084487
0.0,4.276666119016055,0,0,1,1,NCT02029365
1.0,5.19295685089021,1,1,1,1,NCT02769065
2.0,1.3862943611198906,0,1,1,1,NCT00539500
3.0,3.1780538303479458,0,1,1,1,NCT04460807
0.0,7.645397699428633,1,0,0,1,NCT01494792
2.0,2.4849066497880004,0,0,1,1,NCT01897792
0.0,1.3862943611198906,0,1,1,1,NCT02553564
0.0,2.6390573296152584,0,0,1,1,NCT00252499
2.0,4.406719247264253,0,1,1,1,NCT04420299
4.0,2.3978952727983707,0,0,1,1,NCT00781287
3.0,8.287528423111763,1,1,1,1,NCT04636814
1.0,4.127134385045092,1,0,1,1,NCT00991016
3.0,1.6094379124341003,0,1,1,1,NCT03651752
0.0,3.6635616461296463,0,1,1,1,NCT04806152
0.0,2.6390573296152584,0,1,1,1,NCT01532765
2.0,0.6931471805599453,1,1,1,1,NCT05005507
1.0,2.70805020110221,0,1,1,1,NCT04117607
0.0,8.561060783392659,0,1,0,1,NCT00046436
4.0,0.6931471805599453,0,0,1,1,NCT00299234
2.0,4.727387818712341,1,1,1,1,NCT03755934
0.0,1.9459101490553132,0,0,1,1,NCT00707434
0.0,3.713572066704308,0,1,1,1,NCT05225532
0.0,3.1780538303479458,0,0,0,1,NCT01063998
0.0,1.791759469228055,0,0,1,1,NCT02670798
0.0,2.3978952727983707,0,1,0,1,NCT05386693
4.0,3.6375861597263857,1,0,1,1,NCT01514721
4.0,3.044522437723423,0,0,1,1,NCT02362321
1.0,2.1972245773362196,1,1,1,1,NCT04835714
4.0,3.4965075614664802,0,0,1,1,NCT00746421
2.0,1.791759469228055,0,0,1,1,NCT00671606
0.0,6.807934943699926,0,1,0,1,NCT05889533
2.0,3.044522437723423,1,0,1,1,NCT01518933
0.0,3.2188758248682006,0,1,1,1,NCT04098419
2.0,1.9459101490553132,0,1,1,1,NCT05376319
0.0,1.6094379124341003,0,0,1,1,NCT01608919
0.0,2.4849066497880004,1,1,0,1,NCT03779828
0.0,4.382026634673881,1,0,0,1,NCT02162628
1.0,2.772588722239781,0,1,1,1,NCT01198067
0.0,3.4965075614664802,0,1,1,1,NCT04128267
2.0,5.247024072160486,1,1,1,1,NCT04439071
1.0,2.995732273553991,0,1,1,1,NCT03106571
1.0,0.6931471805599453,1,1,1,1,NCT05956509
2.0,4.465908118654584,1,1,1,1,NCT02386098
0.0,3.9512437185814275,0,0,0,1,NCT00358098
0.0,0.6931471805599453,1,0,0,1,NCT01643863
2.0,1.3862943611198906,0,0,1,1,NCT01942993
0.0,5.860786223465865,0,0,0,1,NCT01404221
0.0,8.405591014834934,1,0,0,1,NCT00995514
2.0,2.772588722239781,0,1,1,1,NCT01382706
1.0,3.367295829986474,0,0,1,1,NCT00271804
0.0,3.784189633918261,1,1,1,1,NCT04017312
0.0,3.5553480614894135,0,1,0,1,NCT01403012
0.0,4.574710978503383,0,1,1,1,NCT02357719
4.0,2.4849066497880004,0,1,1,1,NCT03896230
2.0,1.791759469228055,1,0,1,1,NCT00395967
0.0,2.4849066497880004,0,1,1,1,NCT02439307
0.0,1.3862943611198906,0,0,1,1,NCT00527436
2.0,1.9459101490553132,0,1,1,1,NCT05026736
2.0,0.6931471805599453,0,1,1,1,NCT03108911
3.0,5.916202062607435,1,0,1,1,NCT01051011
2.0,1.791759469228055,1,1,1,1,NCT01190644
3.0,4.51085950651685,1,0,1,1,NCT01829464
0.0,2.772588722239781,1,0,0,1,NCT01253109
2.0,3.9318256327243257,0,0,1,1,NCT00574964
1.0,1.6094379124341003,0,1,1,1,NCT03991299
0.0,0.6931471805599453,0,0,0,1,NCT01976598
1.0,3.367295829986474,0,1,1,1,NCT02077504
3.0,4.5217885770490405,1,1,1,1,NCT01955733
0.0,1.0986122886681098,0,1,1,1,NCT02672033
0.0,1.791759469228055,0,1,1,1,NCT05350657
0.0,3.4657359027997265,0,0,1,1,NCT01384981
1.0,1.3862943611198906,0,0,1,1,NCT00376519
4.0,3.713572066704308,1,0,1,1,NCT00223119
1.0,3.044522437723423,1,0,1,1,NCT02771730
3.0,6.717804695023691,1,0,1,1,NCT00718965
1.0,3.871201010907891,1,1,1,1,NCT03139500
0.0,5.680172609017068,0,1,1,1,NCT06331507
0.0,5.934894195619588,1,1,1,1,NCT03339492
0.0,3.332204510175204,0,1,1,1,NCT04465136
2.0,0.6931471805599453,0,0,1,1,NCT00791336
0.0,1.3862943611198906,0,0,0,1,NCT01014611
0.0,3.1780538303479458,0,1,1,1,NCT01059409
0.0,3.258096538021482,1,0,0,1,NCT01520064
0.0,2.0794415416798357,0,1,1,1,NCT04869787
0.0,5.1298987149230735,1,1,0,1,NCT02657421
0.0,2.3978952727983707,0,1,1,1,NCT03189316
2.0,3.784189633918261,0,1,1,1,NCT03580616
0.0,3.58351893845611,0,1,1,1,NCT03741504
2.0,3.044522437723423,0,1,1,1,NCT01956604
1.0,3.6888794541139363,0,0,1,1,NCT01042028
0.0,2.0794415416798357,0,1,1,1,NCT05359965
0.0,4.276666119016055,0,1,1,1,NCT02308865
0.0,3.091042453358316,1,0,0,1,NCT01770665
1.0,1.9459101490553132,1,1,1,1,NCT05088967
0.0,4.61512051684126,0,0,0,1,NCT00855907
0.0,2.3978952727983707,0,1,1,1,NCT03790436
2.0,4.290459441148391,0,0,1,1,NCT01381211
2.0,3.713572066704308,0,0,1,1,NCT00568971
0.0,4.23410650459726,0,0,1,1,NCT02058134
2.0,1.3862943611198906,0,1,1,1,NCT02892734
0.0,3.258096538021482,0,0,0,1,NCT02236364
0.0,4.110873864173311,0,0,1,1,NCT01488864
0.0,4.61512051684126,0,0,0,1,NCT00962221
0.0,4.709530201312334,0,0,1,1,NCT00139321
3.0,6.511745329644728,1,1,1,1,NCT01152216
0.0,4.0943445622221,0,1,1,1,NCT04178616
4.0,3.4339872044851463,0,0,1,1,NCT00737906
3.0,2.5649493574615367,0,0,1,1,NCT00235651
3.0,2.9444389791664403,0,0,1,1,NCT01525329
0.0,2.772588722239781,0,1,1,1,NCT03048331
2.0,1.9459101490553132,1,0,1,1,NCT00537602
0.0,3.044522437723423,1,1,1,1,NCT04182945
0.0,2.9444389791664403,1,1,0,1,NCT03869645
0.0,4.61512051684126,0,0,1,1,NCT02815345
0.0,3.258096538021482,0,1,1,1,NCT03647995
0.0,1.3862943611198906,0,1,1,1,NCT03023657
2.0,5.1298987149230735,1,0,1,1,NCT01516957
1.0,3.784189633918261,1,1,1,1,NCT02244112
0.0,6.089044875446846,0,1,1,1,NCT01601431
0.0,3.044522437723423,0,0,1,1,NCT02317731
1.0,2.9444389791664403,1,1,1,1,NCT05458102
1.0,1.3862943611198906,0,0,1,1,NCT00579137
0.0,2.0794415416798357,0,1,1,1,NCT05427045
0.0,0.6931471805599453,0,0,1,1,NCT02047539
0.0,5.627621113690637,0,1,1,1,NCT04019977
4.0,2.3978952727983707,0,1,1,1,NCT03028012
2.0,1.791759469228055,0,0,1,1,NCT00346151
4.0,1.9459101490553132,0,1,1,1,NCT05492851
1.0,1.6094379124341003,1,1,1,1,NCT06376253
0.0,4.875197323201151,0,0,1,1,NCT01680237
0.0,3.4657359027997265,0,1,0,1,NCT03580772
0.0,1.3862943611198906,0,1,1,1,NCT04044872
0.0,1.791759469228055,0,0,0,1,NCT00589095
2.0,2.4849066497880004,1,1,1,1,NCT02403895
4.0,2.3978952727983707,0,1,1,1,NCT01275339
3.0,3.871201010907891,0,0,1,1,NCT00906477
4.0,2.302585092994046,0,1,1,1,NCT03101501
2.0,3.332204510175204,1,1,1,1,NCT00076401
0.0,4.5217885770490405,1,1,1,1,NCT02327312
2.0,5.147494476813453,1,1,1,1,NCT00760929
0.0,3.828641396489095,0,1,1,1,NCT01922895
4.0,1.791759469228055,1,0,1,1,NCT02496039
0.0,8.561060783392659,0,1,1,1,NCT01173939
0.0,2.833213344056216,0,1,1,1,NCT04556175
0.0,3.4339872044851463,0,1,0,1,NCT05474157
0.0,3.912023005428146,0,1,1,1,NCT04150419
0.0,0.6931471805599453,0,1,1,1,NCT05378828
4.0,2.833213344056216,0,0,1,1,NCT00572767
2.0,6.028278520230698,1,0,1,1,NCT01097707
0.0,5.384495062789089,1,1,1,1,NCT05861492
0.0,0.6931471805599453,0,0,1,1,NCT01701622
0.0,1.9459101490553132,0,0,1,1,NCT02791451
2.0,2.0794415416798357,0,1,1,1,NCT02362451
2.0,2.70805020110221,0,1,1,1,NCT00496756
0.0,0.6931471805599453,0,1,1,1,NCT05003856
0.0,3.5263605246161616,0,0,0,1,NCT01376856
1.0,2.772588722239781,1,1,1,1,NCT05250856
4.0,1.9459101490553132,0,1,1,1,NCT05331053
1.0,3.6109179126442243,1,0,1,1,NCT00469053
2.0,4.0943445622221,1,1,1,1,NCT05666453
1.0,4.31748811353631,0,1,1,1,NCT00103272
3.0,5.673323267171493,0,0,1,1,NCT02418572
4.0,3.6375861597263857,1,0,1,1,NCT01083472
1.0,3.6109179126442243,1,1,1,1,NCT03292172
3.0,2.5649493574615367,1,1,1,1,NCT04962139
2.0,4.1588830833596715,1,1,1,1,NCT02387957
4.0,2.0794415416798357,1,0,1,1,NCT01638767
2.0,3.713572066704308,0,0,1,1,NCT00000600
2.0,1.0986122886681098,0,0,1,1,NCT02113007
2.0,5.802118375377063,0,0,1,1,NCT00322907
2.0,4.204692619390966,1,1,1,1,NCT04905407
0.0,1.6094379124341003,0,1,0,1,NCT07157436
1.0,3.4011973816621555,0,0,1,1,NCT00346229
3.0,4.61512051684126,0,0,1,1,NCT00296972
0.0,2.5649493574615367,0,1,1,1,NCT04077372
0.0,4.77912349311153,1,1,1,1,NCT04299295
0.0,3.332204510175204,1,0,1,1,NCT01796977
2.0,2.5649493574615367,1,1,1,1,NCT04875975
0.0,3.58351893845611,0,1,0,1,NCT00775957
0.0,3.044522437723423,0,1,0,1,NCT05899101
0.0,2.772588722239781,0,0,1,1,NCT00302601
3.0,5.733341276897746,1,0,1,1,NCT00846781
